LAMMPS data file via write_data, version 2 Aug 2023, timestep = 4000, units = metal

10752 atoms
1 atom types

0.1408916672023507 51.88109702658776 xlo xhi
0.21354805772561464 78.62809752726669 ylo yhi
0.5856149513048432 62.600367726161984 zlo zhi

Masses

1 91.224

Atoms # atomic

3 1 1.5750250377503432 1.3524425606838015 3.04004341859625 0 0 0
7 1 4.860918744683488 1.3473941316696971 3.148443693869926 0 0 0
8 1 3.2113447188732063 4.156667503035314 3.15510710761713 0 0 0
1 1 2.8573996989374146 0.41203531189633963 5.524802335971212 0 0 0
38 1 4.926770663859927 14.411441793526347 0.6670107618269813 0 0 0
12 1 6.511553122899422 4.145858797296325 3.187752942311734 0 0 0
11 1 8.277224455136556 1.406700044051076 2.9318148342256936 0 0 0
16 1 9.74867256694119 4.14983707863865 3.240813921435927 0 0 0
65 1 7.155369518480057 0.6263677570947789 5.357497467022015 0 0 0
66 1 8.19535754012192 3.3119510045110094 5.761187362570147 0 0 0
15 1 11.402902159255047 1.345826450016634 3.2040897077453967 0 0 0
2692 1 12.976031101691436 4.171294337991392 3.160693744694863 0 0 0
2691 1 14.581700788362145 1.4006115110175272 3.147270518903035 0 0 0
34 1 1.7042087709644513 14.451076881454373 0.589891082865941 0 0 0
2710 1 17.805823979242284 8.870461732085385 0.6160714228358204 0 0 0
2722 1 14.55273945346314 14.473416808853232 0.6200844440171468 0 0 0
2695 1 17.803631776197655 1.340550760725445 3.2103073357978458 0 0 0
2696 1 16.21427474896818 4.2170793790747165 3.1744178290514915 0 0 0
2700 1 19.445524303320514 4.129898336012366 3.2251822071206475 0 0 0
2693 1 16.25539429109386 0.48148474679936504 0.5916299382637199 0 0 0
2750 1 17.79236494417268 3.2099971270111474 5.7788412155321485 0 0 0
2753 1 19.474521363065183 0.4393580493382207 5.7955425855416545 0 0 0
2749 1 16.285566414191134 0.4673796573443149 5.772939531711838 0 0 0
2699 1 21.03742736913781 1.3899814897156144 3.198279778205992 0 0 0
2703 1 24.25532127889823 1.3796381902492176 3.2017006923004305 0 0 0
2704 1 22.724576576956895 4.202499451409867 3.2004427743905985 0 0 0
5380 1 25.92286053942842 4.170989555260724 3.190905814799498 0 0 0
61 1 5.172676715820175 0.21500174398717087 6.966071569384742 0 0 0
2754 1 21.050906616344044 3.183481887089846 5.81419776286764 0 0 0
2845 1 22.607756484728736 11.616441887062996 10.9492255735692 0 0 0
2842 1 21.0479816005412 14.44410724131948 10.954164461732832 0 0 0
2698 1 21.04023887206863 3.2383730991124984 0.6045541766809782 0 0 0
19 1 1.654395558470036 6.990604070998733 3.156815653395737 0 0 0
23 1 4.8454688643498205 6.956296206597446 3.1931216776843665 0 0 0
24 1 3.1904791248035504 9.74978581481706 3.18387526971333 0 0 0
78 1 4.881750243472072 8.84591994694942 5.754350386253621 0 0 0
2846 1 24.29597563321087 14.440007152109995 10.995229835172191 0 0 0
18 1 1.67108430745198 8.866830253651438 0.595898266138113 0 0 0
29 1 9.749145200165739 6.030171334115866 0.632376986332397 0 0 0
28 1 6.467814369869857 9.754501368417486 3.221726715167872 0 0 0
27 1 8.1208234847311 6.957899593100469 3.195197979380311 0 0 0
32 1 9.685713286432543 9.758491277011325 3.188942444201893 0 0 0
26 1 8.124140508853731 8.844796341507555 0.6341014877587373 0 0 0
81 1 6.481564879089374 6.022476312112807 5.748224531127606 0 0 0
