Step,Time,Temp,Pressure,Volume,EnergyKinetic,EnergyPotential,EnergyTotal,EnergyTotAtom
1200000,1200.0000,9.8885883827379128519,0.45582432034862596648,251605.31808377601556,13.7419321584969,-71322.6126685472,-71308.8707363887,-6.6321
1200100,1200.1000,9.9296753236757275829,1.9396343814989107646,251605.31808377601556,13.7990296867905,-71322.6642867854,-71308.8652570986,-6.6321
1200200,1200.2000,9.8592956234574096186,-1.42635663983644978,251605.31808377601556,13.7012247192561,-71322.5567219267,-71308.8554972074,-6.6321
1200300,1200.3000,9.8842542629338350224,-1.1454307242266008604,251605.31808377601556,13.735909137009,-71322.5859125457,-71308.8500034087,-6.6321
1200400,1200.4000,9.8564187933541571596,-1.470029392755909381,251605.31808377601556,13.6972268580265,-71322.5468088316,-71308.8495819736,-6.6321
1200500,1200.5000,9.9369621683986508742,1.9577548436458243053,251605.31808377601556,13.809156038698,-71322.6510407955,-71308.8418847568,-6.6321
1200600,1200.6000,9.7976378239676336079,-1.9780188028537326606,251605.31808377601556,13.6155403662588,-71322.4646800374,-71308.8491396711,-6.6321
1200700,1200.7000,9.8388204207191254369,-1.5018595320341272537,251605.31808377601556,13.6727708251237,-71322.5209581373,-71308.8481873122,-6.6321
1200800,1200.8000,9.8795773681505263397,-0.028850031064748867665,251605.31808377601556,13.7294097694211,-71322.5771415243,-71308.8477317548,-6.6321
1200900,1200.9000,9.849010255628575905,-2.1960186226687969935,251605.31808377601556,13.6869313922959,-71322.5282187585,-71308.8412873662,-6.6321
1201000,1201.0000,10.004190394198882785,2.0529252800869359774,251605.31808377601556,13.9025814784398,-71322.7339776726,-71308.8313961941,-6.6321
1201100,1201.1000,9.9955169732129007798,0.86337069325144299992,251605.31808377601556,13.8905282350285,-71322.7353760521,-71308.8448478171,-6.6321
1201200,1201.2000,9.8701498520925774471,-1.8083358231214605727,251605.31808377601556,13.7163085783231,-71322.5452879838,-71308.8289794054,-6.6321
1201300,1201.3000,9.9263926833368483216,0.50213483393685520717,251605.31808377601556,13.7944678808895,-71322.6346924599,-71308.840224579,-6.6321
1201400,1201.4000,9.9219888477975644037,-0.49877677888909649484,251605.31808377601556,13.7883479771301,-71322.6257314278,-71308.8373834507,-6.6321
1201500,1201.5000,9.9113970057798219671,-0.53738074900248511412,251605.31808377601556,13.7736287504005,-71322.6079498597,-71308.8343211093,-6.6321
1201600,1201.6000,10.043910460747733637,1.0628028666096294153,251605.31808377601556,13.9577794944477,-71322.7964150605,-71308.838635566,-6.6321
1201700,1201.7000,10.075270546100108859,3.1621438957949163928,251605.31808377601556,14.0013598467403,-71322.8328688955,-71308.8315090487,-6.6321
1201800,1201.8000,9.7087413814107001997,-6.1230242969866290892,251605.31808377601556,13.4920031296517,-71322.3372223098,-71308.8452191802,-6.6321
1201900,1201.9000,9.8610433401420412025,-0.056990085527249580155,251605.31808377601556,13.703653478871,-71322.5401314785,-71308.8364779997,-6.6321
1202000,1202.0000,9.9338915899879758342,1.0129657067896011835,251605.31808377601556,13.8048889301307,-71322.6448632672,-71308.8399743371,-6.6321
1202100,1202.1000,9.785240825440883583,-2.8053372664031774875,251605.31808377601556,13.5983125571793,-71322.4483822059,-71308.8500696488,-6.6321
1202200,1202.2000,10.002597732477187975,2.3065271873985304651,251605.31808377601556,13.9003681949575,-71322.7512552343,-71308.8508870394,-6.6321
1202300,1202.3000,9.8829819883252145729,-1.7791173402286672989,251605.31808377601556,13.7341410877504,-71322.5945398237,-71308.8603987359,-6.6321
1202400,1202.4000,9.8054929788147813241,-2.7834327358445585254,251605.31808377601556,13.6264564850036,-71322.4915456272,-71308.8650891422,-6.6321
1202500,1202.5000,10.020800674583631107,1.8509943136301958422,251605.31808377601556,13.9256643834356,-71322.7854483163,-71308.8597839329,-6.6321
1202600,1202.6000,10.091876519200818407,3.8317462509627278067,251605.31808377601556,14.0244367660076,-71322.8832375522,-71308.8588007862,-6.6321
1202700,1202.7000,9.8882668016278767453,-1.1399438826112502365,251605.31808377601556,13.7414852650045,-71322.6138973814,-71308.8724121164,-6.6321
1202800,1202.8000,9.8570347766354284857,-2.4926575194463458374,251605.31808377601556,13.6980828750973,-71322.5735015897,-71308.8754187146,-6.6321
1202900,1202.9000,10.039490050902969642,3.8934604442350284614,251605.31808377601556,13.9516365577768,-71322.8144658642,-71308.8628293064,-6.6321
1203000,1203.0000,10.009291604380218033,2.0875835040311474522,251605.31808377601556,13.9096705068759,-71322.7768169593,-71308.8671464524,-6.6321
1203100,1203.1000,9.878223309471760416,-0.62148633245517104218,251605.31808377601556,13.7275280668178,-71322.5939119434,-71308.8663838766,-6.6321
1203200,1203.2000,10.004630369171845672,3.7149890176653195262,251605.31808377601556,13.9031929010207,-71322.7616540687,-71308.8584611676,-6.6321
1203300,1203.3000,9.8275853451486554491,-2.8116345351392482144,251605.31808377601556,13.65715771228,-71322.5109566608,-71308.8537989485,-6.6321
1203400,1203.4000,9.8023882728293827427,-4.590504313057867769,251605.31808377601556,13.6221419501709,-71322.4849245235,-71308.8627825733,-6.6321
1203500,1203.5000,10.161305935335363415,7.5194253682275427053,251605.31808377601556,14.1209211467298,-71322.9864047405,-71308.8654835938,-6.6321
1203600,1203.6000,9.7572255731565000758,-5.5563244294795142153,251605.31808377601556,13.5593804385195,-71322.4312842779,-71308.8719038394,-6.6321
1203700,1203.7000,9.9041932818324198706,-0.75862678460675381231,251605.31808377601556,13.7636179094248,-71322.6274887919,-71308.8638708825,-6.6321
1203800,1203.8000,9.9928168613784773555,1.3571002210254192732,251605.31808377601556,13.8867759549039,-71322.7511109512,-71308.8643349963,-6.6321
1203900,1203.9000,9.8889436676113167124,0.15669478997191593761,251605.31808377601556,13.7424258892943,-71322.6059883412,-71308.8635624519,-6.6321
1204000,1204.0000,9.9817135641571361759,2.9093691671038901525,251605.31808377601556,13.8713459712454,-71322.7286583906,-71308.8573124194,-6.6321
1204100,1204.1000,9.8748995952267009102,-0.97002649518179673294,251605.31808377601556,13.7229091815026,-71322.5706707946,-71308.847761613,-6.6321
1204200,1204.2000,9.9477554264817076302,0.96044601607284330047,251605.31808377601556,13.8241551684631,-71322.6715306608,-71308.8473754923,-6.6321
1204300,1204.3000,9.8725033800311141619,-1.1339834223394922308,251605.31808377601556,13.7195792191884,-71322.5641768848,-71308.8445976656,-6.6321
1204400,1204.4000,9.8417330166345795561,-1.4705898952854150608,251605.31808377601556,13.6768183892376,-71322.5355659129,-71308.8587475236,-6.6321
1204500,1204.5000,10.109267681792481142,5.2996334706372634216,251605.31808377601556,14.0486048441237,-71322.9104643483,-71308.8618595041,-6.6321
1204600,1204.6000,9.8334770385835206241,-2.4595749539768121394,251605.31808377601556,13.6653452561787,-71322.5248537578,-71308.8595085017,-6.6321
1204700,1204.7000,9.8853219735139870039,0.15552157224614523989,251605.31808377601556,13.7373929085838,-71322.5997212232,-71308.8623283146,-6.6321
1204800,1204.8000,9.8988511916315431449,-0.40449926133093283553,251605.31808377601556,13.7561941358503,-71322.6085441295,-71308.8523499937,-6.6321
1204900,1204.9000,9.8974881087253869794,-0.31723397658834007196,251605.31808377601556,13.7542998924965,-71322.6060738067,-71308.8517739142,-6.6321
1205000,1205.0000,10.01427981126979283,2.0472535277208168125,251605.31808377601556,13.91660249737,-71322.7706039751,-71308.8540014778,-6.6321
1205100,1205.1000,9.8100270162387026573,-3.0055817750098841046,251605.31808377601556,13.6327573271736,-71322.4895829725,-71308.8568256453,-6.6321
1205200,1205.2000,9.7888316394058279002,-3.3351091424124983398,251605.31808377601556,13.6033026245166,-71322.4645476667,-71308.8612450422,-6.6321
1205300,1205.3000,10.080526817006537854,3.9918815894351511453,251605.31808377601556,14.0086643593166,-71322.8770656607,-71308.8684013014,-6.6321
1205400,1205.4000,9.926407154375716857,0.61541546618915932143,251605.31808377601556,13.7944879909423,-71322.661953348,-71308.8674653571,-6.6321
1205500,1205.5000,9.8504850913675152668,-1.6671197032580029607,251605.31808377601556,13.6889809358591,-71322.5547839293,-71308.8658029935,-6.6321
1205600,1205.6000,9.9068255833171789959,1.3691133689227552583,251605.31808377601556,13.7672759551462,-71322.6388086506,-71308.8715326955,-6.6321
1205700,1205.7000,9.7777306655659419476,-3.6259757098474443282,251605.31808377601556,13.5878758696051,-71322.4579520157,-71308.8700761461,-6.6321
1205800,1205.8000,9.8608542557865508371,-0.22322109926386354828,251605.31808377601556,13.7033907129144,-71322.561535924,-71308.8581452111,-6.6321
1205900,1205.9000,9.9259004262125216655,-0.08510604540668770257,251605.31808377601556,13.7937838030671,-71322.6521063072,-71308.8583225041,-6.6321
1206000,1206.0000,10.030972805267166947,1.5309600285183977419,251605.31808377601556,13.9398003474731,-71322.790610163,-71308.8508098156,-6.6321
1206100,1206.1000,9.9127406381921865375,-1.2985946842669715551,251605.31808377601556,13.7754959638735,-71322.6225600238,-71308.8470640599,-6.6321
1206200,1206.2000,9.9374859715410117644,0.41251787015570245964,251605.31808377601556,13.8098839552588,-71322.6522123221,-71308.8423283669,-6.6321
1206300,1206.3000,9.9793766354719046774,1.5931852416271288231,251605.31808377601556,13.868098397961,-71322.6993462515,-71308.8312478536,-6.6321
1206400,1206.4000,9.8176510221028490122,-5.4525008769137421893,251605.31808377601556,13.6433522237661,-71322.4737794611,-71308.8304272373,-6.6321
1206500,1206.5000,9.9842839107225866968,2.6110172792940971043,251605.31808377601556,13.8749179197136,-71322.6953605658,-71308.8204426461,-6.6321
1206600,1206.6000,9.9787469838495699292,-0.018880073719608196636,251605.31808377601556,13.8672233863272,-71322.6936787382,-71308.8264553519,-6.6321
1206700,1206.7000,9.9628161670537682681,-0.092837422152731441383,251605.31808377601556,13.8450847154508,-71322.6849044275,-71308.8398197121,-6.6321
1206800,1206.8000,9.9991060625659500261,0.15254206449726270822,251605.31808377601556,13.8955159057143,-71322.7290766175,-71308.8335607118,-6.6321
1206900,1206.9000,9.9361610982528603131,-1.4690675805370438933,251605.31808377601556,13.8080428108872,-71322.6371597453,-71308.8291169344,-6.6321
1207000,1207.0000,9.924003506529318841,-0.11393378235306624024,251605.31808377601556,13.791147699653,-71322.6129955413,-71308.8218478417,-6.6321
1207100,1207.1000,9.894960485552935836,-1.6356260893622212027,251605.31808377601556,13.7507873156944,-71322.5788458004,-71308.8280584847,-6.6321
1207200,1207.2000,9.8806738634326158888,-2.5379390806557187155,251605.31808377601556,13.7309335424001,-71322.5404347291,-71308.8095011867,-6.6321
1207300,1207.3000,9.8578815409460762709,-1.7071034508133828833,251605.31808377601556,13.6992596029841,-71322.5098314526,-71308.8105718496,-6.6321
1207400,1207.4000,9.7811705292516339938,-3.0628680016234737238,251605.31808377601556,13.5926561649894,-71322.4171574959,-71308.824501331,-6.6321
1207500,1207.5000,9.9308055855705710258,0.55271804171062965949,251605.31808377601556,13.8006003844148,-71322.624359393,-71308.8237590086,-6.6321
1207600,1207.6000,10.003975213097904273,2.2006610938972777092,251605.31808377601556,13.9022824464671,-71322.7193786134,-71308.817096167,-6.6321
1207700,1207.7000,9.8656158104970863576,-1.838770305807185812,251605.31808377601556,13.710007730356,-71322.514482613,-71308.8044748826,-6.6321
1207800,1207.8000,9.8285067227553177815,-4.159300649426622698,251605.31808377601556,13.65843812846,-71322.4687254867,-71308.8102873582,-6.6321
1207900,1207.9000,10.01341940070672365,2.7567826117340259451,251605.31808377601556,13.9154068056162,-71322.7348860646,-71308.819479259,-6.6321
1208000,1208.0000,9.7841635108834434931,-4.9845522005422084888,251605.31808377601556,13.5968154391895,-71322.425892592,-71308.8290771528,-6.6321
1208100,1208.1000,9.9288629679928153138,-0.06730068140608962135,251605.31808377601556,13.7979007757417,-71322.6238847889,-71308.8259840132,-6.6321
1208200,1208.2000,9.8143166178803653565,-1.7771959758344961777,251605.31808377601556,13.6387184828477,-71322.470324066,-71308.8316055832,-6.6321
1208300,1208.3000,9.8885421559380866086,-0.78087887910399866875,251605.31808377601556,13.741867918231,-71322.5729490767,-71308.8310811585,-6.6321
1208400,1208.4000,9.8938027326062272238,-1.3383488671570673567,251605.31808377601556,13.7491784144201,-71322.5814921057,-71308.8323136913,-6.6321
