Step,Time,Temp,Pressure,Volume,EnergyKinetic,EnergyPotential,EnergyTotal,EnergyTotAtom
1309500,1309.5000,10.003084815588104917,-1.6922188106380271488,251605.31808377601556,13.9010450825785,-71322.5072701912,-71308.6062251086,-6.6321
1309600,1309.6000,9.9686593152934435125,-2.630643892117773941,251605.31808377601556,13.8532047972657,-71322.4594242559,-71308.6062194587,-6.6321
1309700,1309.7000,10.001409155282862784,-2.5184684698816504067,251605.31808377601556,13.8987164579717,-71322.5049406909,-71308.606224233,-6.6321
1309800,1309.8000,10.034283954182086518,-2.2139340113548580113,251605.31808377601556,13.944401771053,-71322.55062098,-71308.606219209,-6.6321
1309900,1309.9000,9.8973085973848000663,-5.6747581804603326461,251605.31808377601556,13.7540504299272,-71322.3602504527,-71308.6062000228,-6.6321
1310000,1310.0000,10.023668419365215243,-0.59939336197720449739,251605.31808377601556,13.9296496190133,-71322.5358620425,-71308.6062124234,-6.6321
1310100,1310.1000,9.9019246303907735296,-4.4498712683185672745,251605.31808377601556,13.7604652193749,-71322.3666616876,-71308.6061964682,-6.6321
1310200,1310.2000,9.9271231611011874207,-3.2206095522763016348,251605.31808377601556,13.7954830081748,-71322.4016771624,-71308.6061941543,-6.6321
1310300,1310.3000,9.9200592967887857299,-3.1957020345342308509,251605.31808377601556,13.7856665267519,-71322.3918616746,-71308.6061951478,-6.6321
1310400,1310.4000,9.9669817186083484728,-1.9029016591079148668,251605.31808377601556,13.8508734817186,-71322.457068945,-71308.6061954632,-6.6321
1310500,1310.5000,9.8673717785908632294,-4.7481134550922838855,251605.31808377601556,13.7124479567547,-71322.3186331517,-71308.606185195,-6.6321
1310600,1310.6000,9.9352760054724509331,-3.4056129682889855204,251605.31808377601556,13.8068128188528,-71322.4130072519,-71308.6061944331,-6.6321
1310700,1310.7000,9.9198125356799309316,-3.574798727924791919,251605.31808377601556,13.7853236088059,-71322.3915244345,-71308.6062008256,-6.6321
1310800,1310.8000,10.035846746989282252,-2.2824632852474948663,251605.31808377601556,13.9465735464271,-71322.5527948118,-71308.6062212653,-6.6321
1310900,1310.9000,9.9357733479515584207,-3.8666207895753132995,251605.31808377601556,13.8075039636697,-71322.4137171705,-71308.6062132068,-6.6321
1311000,1311.0000,10.034422217742104522,-1.9075413444906759164,251605.31808377601556,13.9445939125789,-71322.550815367,-71308.6062214545,-6.6321
1311100,1311.1000,9.9640969965224215343,-2.966929432069179029,251605.31808377601556,13.8468646531915,-71322.4530737984,-71308.6062091452,-6.6321
1311200,1311.2000,9.9766394226402610457,-1.2979801410180300536,251605.31808377601556,13.8642945594777,-71322.4705015289,-71308.6062069694,-6.6321
1311300,1311.3000,10.001030220943464499,-2.5717668479508133395,251605.31808377601556,13.8981898620833,-71322.5044012556,-71308.6062113935,-6.6321
